Sport,Event,Gender,Athlete,Medal,Year
Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Women,Ann-Marie Pfiffner,None,1992
Swimming,50 metres Freestyle,Men,Matt Biondi,Silver,1992
Swimming,50 metres Freestyle,Men,Tom Jager,Bronze,1992
Swimming,100 metres Freestyle,Men,Jon Olsen,None,1992
Swimming,100 metres Freestyle,Men,Matt Biondi,None,1992
Swimming,200 metres Freestyle,Men,Joe Hudepohl,None,1992
Swimming,200 metres Freestyle,Men,Doug Gjertsen,None,1992
Swimming,400 metres Freestyle,Men,Sean Killion,None,1992
Swimming,400 metres Freestyle,Men,Dan Jorgensen,None,1992
Swimming,"1,500 metres Freestyle",Men,Lawrence Frostad,None,1992
Swimming,"1,500 metres Freestyle",Men,Sean Killion,None,1992
Swimming,4 × 100 metres Freestyle Relay,Men,Joe Hudepohl•Matt Biondi•Tom Jager•Jon Olsen•Shaun Jordan•Joel Thomas,None,1992
Swimming,4 × 200 metres Freestyle Relay,Men,Joe Hudepohl•Mel Stewart•Jon Olsen•Doug Gjertsen•Scott Jaffe•Dan Jorgensen,None,1992
Swimming,100 metres Backstroke,Men,Jeff Rouse,Silver,1992
Swimming,100 metres Backstroke,Men,Dave Berkoff,Bronze,1992
Swimming,200 metres Backstroke,Men,Tripp Schwenk,None,1992
Swimming,200 metres Backstroke,Men,Royce Sharp,None,1992
Swimming,100 metres Breaststroke,Men,Nelson Diebel,Gold,1992
Swimming,100 metres Breaststroke,Men,Hans Dersch,None,1992
Swimming,200 metres Breaststroke,Men,Mike Barrowman,Gold,1992
Swimming,200 metres Breaststroke,Men,Roque Santos,None,1992
Swimming,100 metres Butterfly,Men,Pablo Morales,Gold,1992
Swimming,100 metres Butterfly,Men,Mel Stewart,None,1992
Swimming,200 metres Butterfly,Men,Mel Stewart,Gold,1992
Swimming,200 metres Butterfly,Men,Dave Wharton,None,1992
Swimming,200 metres Individual Medley,Men,Greg Burgess,Silver,1992
Swimming,200 metres Individual Medley,Men,Ron Karnaugh,None,1992
Swimming,400 metres Individual Medley,Men,Eric Namesnik,Silver,1992
Swimming,400 metres Individual Medley,Men,Dave Wharton,None,1992
Swimming,4 × 100 metres Medley Relay,Men,Jeff Rouse•Nelson Diebel•Pablo Morales•Jon Olsen•Dave Berkoff•Hans Dersch•Mel Stewart•Matt Biondi,None,1992
Swimming,50 metres Freestyle,Women,Angel Martino,Bronze,1992
Swimming,50 metres Freestyle,Women,Jenny Thompson,None,1992
Swimming,100 metres Freestyle,Women,Jenny Thompson,Silver,1992
Swimming,100 metres Freestyle,Women,Nicole Haislett,None,1992
Swimming,200 metres Freestyle,Women,Nicole Haislett,Gold,1992
Swimming,200 metres Freestyle,Women,Jenny Thompson,None,1992
Swimming,400 metres Freestyle,Women,Janet Evans,Silver,1992
Swimming,400 metres Freestyle,Women,Erika Hansen,None,1992
Swimming,800 metres Freestyle,Women,Janet Evans,Gold,1992
Swimming,800 metres Freestyle,Women,Erika Hansen,None,1992
Swimming,4 × 100 metres Freestyle Relay,Women,Nicole Haislett•Dara Torres•Angel Martino•Jenny Thompson•Ashley Tappin•Crissy Ahmann-Leighton,None,1992
Swimming,100 metres Backstroke,Women,Lea Loveless,Bronze,1992
Swimming,100 metres Backstroke,Women,Janie Wagstaff,None,1992
Swimming,200 metres Backstroke,Women,Lea Loveless,None,1992
Swimming,200 metres Backstroke,Women,Janie Wagstaff,None,1992
Swimming,100 metres Breaststroke,Women,Anita Nall,Silver,1992
Swimming,100 metres Breaststroke,Women,Megan Kleine,None,1992
Swimming,200 metres Breaststroke,Women,Anita Nall,Bronze,1992
Swimming,200 metres Breaststroke,Women,Jill Johnson,None,1992
Swimming,100 metres Butterfly,Women,Crissy Ahmann-Leighton,Silver,1992
Swimming,100 metres Butterfly,Women,Summer Sanders,None,1992
Swimming,200 metres Butterfly,Women,Summer Sanders,Gold,1992
Swimming,200 metres Butterfly,Women,Angie Wester-Krieg,None,1992
Swimming,200 metres Individual Medley,Women,Summer Sanders,Silver,1992
Swimming,200 metres Individual Medley,Women,Nicole Haislett,None,1992
Swimming,400 metres Individual Medley,Women,Summer Sanders,Bronze,1992
Swimming,400 metres Individual Medley,Women,Erika Hansen,None,1992
Swimming,4 × 100 metres Medley Relay,Women,Lea Loveless•Anita Nall•Crissy Ahmann-Leighton•Jenny Thompson•Janie Wagstaff•Megan Kleine•Summer Sanders•Nicole Haislett,None,1992
Table Tennis,Singles,Men,Jim Butler,None,1992
Table Tennis,Singles,Men,Sean O'Neill,None,1992
Table Tennis,Doubles,Men,Jim Butler•Sean O'Neill,None,1992
Table Tennis,Singles,Women,Insook Bhushan,None,1992
Table Tennis,Singles,Women,Diana Gee,None,1992
Table Tennis,Singles,Women,Shui-Ling Yip,None,1992
Table Tennis,Doubles,Women,Diana Gee•Shui-Ling Yip,None,1992
Taekwondo,Finweight,Men,Juan Miguel Moreno,None,1992
Taekwondo,Bantamweight,Men,Han-Won Lee,None,1992
Taekwondo,Lightweight,Men,James Villasana,None,1992
Taekwondo,Middleweight,Men,Herb Perez,None,1992
Taekwondo,Flyweight,Women,Terry Poindexter,None,1992
Taekwondo,Bantamweight,Women,Diane Murray,None,1992
Taekwondo,Welterweight,Women,Jennifer Laney,None,1992
Taekwondo,Heavyweight,Women,Lynnette Love,None,1992
Tennis,Singles,Men,Jim Courier,None,1992
Tennis,Singles,Men,Pete Sampras,None,1992
Tennis,Singles,Men,Michael Chang,None,1992
Tennis,Doubles,Men,Jim Courier•Pete Sampras,None,1992
Tennis,Singles,Women,Jennifer Capriati,Gold,1992
Tennis,Singles,Women,Mary Joe Fernandez,Bronze,1992
Tennis,Singles,Women,Zina Garrison,None,1992
Tennis,Doubles,Women,Mary Joe Fernandez•Gigi Fernandez,None,1992
Volleyball,Volleyball,Men,Nick Becker•Carlos Briceno•Bob Ctvrtlik•Scott Fortune•Dan Greenbaum•Brent Hilliard•Bryan Ivie•Doug Partie•Bob Samuelson•Eric Sato•Jeff Stork•Steve Timmons,None,1992
Volleyball,Volleyball,Women,Janet Cobbs•Tara Cross-Battle•Lori Endicott•Caren Kemner•Ruth Lawanson•Tammy Liley•Elaina Oden•Kim Oden•Teee Sanders•Liane Sato•Paula Weishoff•Yoko Zetterlund,None,1992
Water Polo,Water Polo,Men,Jeff Campbell•Chris Duplanty•Mike Evans•Kirk Everist•Erich Fischer•Charlie Harris•Chris Humbert•Doug Kimbell•Craig Klass•Alex Rousseau•Terry Schroeder•John Vargas•Craig Wilson,None,1992
Weightlifting,Featherweight,Men,Bryan Jacob,None,1992
Weightlifting,Lightweight,Men,Tim McRae,None,1992
Weightlifting,Lightweight,Men,Vernon Patao,None,1992
Weightlifting,Light-Heavyweight,Men,Tony Urrutia,None,1992
Weightlifting,Middle-Heavyweight,Men,Brett Brian,None,1992
Weightlifting,Heavyweight I,Men,Wes Barnett,None,1992
Weightlifting,Heavyweight I,Men,David Langon,None,1992
Weightlifting,Heavyweight II,Men,Rich Schutz,None,1992
Weightlifting,Super-Heavyweight,Men,Mario Martinez,None,1992
Weightlifting,Super-Heavyweight,Men,Mark Henry,None,1992
Wrestling,"Light-Flyweight, Greco-Roman",Men,Mark Fuller,None,1992
Wrestling,"Flyweight, Greco-Roman",Men,Shawn Sheldon,None,1992
Wrestling,"Bantamweight, Greco-Roman",Men,Dennis Hall,None,1992
Wrestling,"Featherweight, Greco-Roman",Men,Buddy Lee,None,1992
Wrestling,"Lightweight, Greco-Roman",Men,Rodney Smith,Bronze,1992
Wrestling,"Welterweight, Greco-Roman",Men,Travis West,None,1992
Wrestling,"Middleweight, Greco-Roman",Men,Dan Henderson,None,1992
Wrestling,"Light-Heavyweight, Greco-Roman",Men,Mike Foy,None,1992
Wrestling,"Heavyweight, Greco-Roman",Men,Dennis Koslowski,Silver,1992
Wrestling,"Super-Heavyweight, Greco-Roman",Men,Matt Ghaffari,None,1992
Wrestling,"Light-Flyweight, Freestyle",Men,Tim Vanni,None,1992
Wrestling,"Flyweight, Freestyle",Men,Zeke Jones,Silver,1992
Wrestling,"Bantamweight, Freestyle",Men,Kendall Cross,None,1992
Wrestling,"Featherweight, Freestyle",Men,John Smith,Gold,1992
Wrestling,"Lightweight, Freestyle",Men,Townsend Saunders,None,1992
Wrestling,"Welterweight, Freestyle",Men,Kenny Monday,Silver,1992
Wrestling,"Middleweight, Freestyle",Men,Kevin Jackson,Gold,1992
Wrestling,"Light-Heavyweight, Freestyle",Men,Chris Campbell,Bronze,1992
Wrestling,"Heavyweight, Freestyle",Men,Mark Coleman,None,1992
Wrestling,"Super-Heavyweight, Freestyle",Men,Bruce Baumgartner,Gold,1992
