Sport,Event,Gender,Athlete,Medal,Year
Sport Climbing,Combined,Women,Kyra Condie,None,2020
Surfing,Shortboard,Men,Kolohe Andino,None,2020
Surfing,Shortboard,Men,John John Florence,None,2020
Surfing,Shortboard,Women,Carissa Moore,Gold,2020
Surfing,Shortboard,Women,Caroline Marks,None,2020
Swimming,50 metres Freestyle,Men,Caeleb Dressel,Gold,2020
Swimming,50 metres Freestyle,Men,Michael Andrew,None,2020
Swimming,100 metres Freestyle,Men,Caeleb Dressel,Gold,2020
Swimming,100 metres Freestyle,Men,Zach Apple,None,2020
Swimming,200 metres Freestyle,Men,Kieran Smith,None,2020
Swimming,200 metres Freestyle,Men,Townley Haas,None,2020
Swimming,400 metres Freestyle,Men,Kieran Smith,Bronze,2020
Swimming,400 metres Freestyle,Men,Jake Mitchell,None,2020
Swimming,800 metres Freestyle,Men,Bobby Finke,Gold,2020
Swimming,800 metres Freestyle,Men,Michael Brinegar,None,2020
Swimming,"1,500 metres Freestyle",Men,Bobby Finke,Gold,2020
Swimming,"1,500 metres Freestyle",Men,Michael Brinegar,None,2020
Swimming,4 × 100 metres Freestyle Relay,Men,Caeleb Dressel•Blake Pieroni•Bowe Becker•Zach Apple•Brooks Curry,None,2020
Swimming,4 × 200 metres Freestyle Relay,Men,Kieran Smith•Drew Kibler•Zach Apple•Townley Haas•Andrew Seliskar•Patrick Callan•Blake Pieroni,None,2020
Swimming,100 metres Backstroke,Men,Ryan Murphy,Bronze,2020
Swimming,100 metres Backstroke,Men,Hunter Armstrong,None,2020
Swimming,200 metres Backstroke,Men,Ryan Murphy,Silver,2020
Swimming,200 metres Backstroke,Men,Bryce Mefford,None,2020
Swimming,100 metres Breaststroke,Men,Michael Andrew,None,2020
Swimming,100 metres Breaststroke,Men,Andrew Wilson,None,2020
Swimming,200 metres Breaststroke,Men,Nic Fink,None,2020
Swimming,200 metres Breaststroke,Men,Andrew Wilson,None,2020
Swimming,100 metres Butterfly,Men,Caeleb Dressel,Gold,2020
Swimming,100 metres Butterfly,Men,Tom Shields,None,2020
Swimming,200 metres Butterfly,Men,Gunnar Bentz,None,2020
Swimming,200 metres Butterfly,Men,Zach Harting,None,2020
Swimming,200 metres Individual Medley,Men,Michael Andrew,None,2020
Swimming,200 metres Individual Medley,Men,Chase Kalisz,None,2020
Swimming,400 metres Individual Medley,Men,Chase Kalisz,Gold,2020
Swimming,400 metres Individual Medley,Men,Jay Litherland,Silver,2020
Swimming,4 × 100 metres Medley Relay,Men,Ryan Murphy•Michael Andrew•Caeleb Dressel•Zach Apple•Hunter Armstrong•Andrew Wilson•Tom Shields•Blake Pieroni,None,2020
Swimming,50 metres Freestyle,Women,Abbey Weitzeil,None,2020
Swimming,50 metres Freestyle,Women,Simone Manuel,None,2020
Swimming,100 metres Freestyle,Women,Abbey Weitzeil,None,2020
Swimming,100 metres Freestyle,Women,Erika Brown,None,2020
Swimming,200 metres Freestyle,Women,Katie Ledecky,None,2020
Swimming,200 metres Freestyle,Women,Allison Schmitt,None,2020
Swimming,400 metres Freestyle,Women,Katie Ledecky,Silver,2020
Swimming,400 metres Freestyle,Women,Paige Madden,None,2020
Swimming,800 metres Freestyle,Women,Katie Ledecky,Gold,2020
Swimming,800 metres Freestyle,Women,Katie Grimes,None,2020
Swimming,"1,500 metres Freestyle",Women,Katie Ledecky,Gold,2020
Swimming,"1,500 metres Freestyle",Women,Erica Sullivan,Silver,2020
Swimming,4 × 100 metres Freestyle Relay,Women,Erika Brown•Abbey Weitzeil•Natalie Hinds•Simone Manuel•Olivia Smoliga•Catie DeLoof•Allison Schmitt,None,2020
Swimming,4 × 200 metres Freestyle Relay,Women,Allison Schmitt•Paige Madden•Katie McLaughlin•Katie Ledecky•Bella Sims•Brooke Forde,None,2020
Swimming,100 metres Backstroke,Women,Regan Smith,Bronze,2020
Swimming,100 metres Backstroke,Women,Rhyan White,None,2020
Swimming,200 metres Backstroke,Women,Rhyan White,None,2020
Swimming,200 metres Backstroke,Women,Phoebe Bacon,None,2020
Swimming,100 metres Breaststroke,Women,Lydia Jacoby,Gold,2020
Swimming,100 metres Breaststroke,Women,Lilly King,Bronze,2020
Swimming,200 metres Breaststroke,Women,Lilly King,Silver,2020
Swimming,200 metres Breaststroke,Women,Annie Lazor,Bronze,2020
Swimming,100 metres Butterfly,Women,Torri Huske,None,2020
Swimming,100 metres Butterfly,Women,Claire Curzan,None,2020
Swimming,200 metres Butterfly,Women,Regan Smith,Silver,2020
Swimming,200 metres Butterfly,Women,Hali Flickinger,Bronze,2020
Swimming,200 metres Individual Medley,Women,Alex Walsh,Silver,2020
Swimming,200 metres Individual Medley,Women,Kate Douglass,Bronze,2020
Swimming,400 metres Individual Medley,Women,Emma Weyant,Silver,2020
Swimming,400 metres Individual Medley,Women,Hali Flickinger,Bronze,2020
Swimming,4 × 100 metres Medley Relay,Women,Regan Smith•Lydia Jacoby•Torri Huske•Abbey Weitzeil•Rhyan White•Lilly King•Claire Curzan•Erika Brown,None,2020
Swimming,4 × 100 metres Medley Relay,Mixed,Ryan Murphy•Lydia Jacoby•Torri Huske•Caeleb Dressel•Regan Smith•Andrew Wilson•Tom Shields•Abbey Weitzeil,None,2020
Table Tennis,Singles,Men,Kanak Jha,None,2020
Table Tennis,Singles,Men,Nikhil Kumar,None,2020
Table Tennis,Team,Men,Nikhil Kumar•Zhou Xin•Kanak Jha,None,2020
Table Tennis,Singles,Women,Juan Liu,None,2020
Table Tennis,Singles,Women,Lily Zhang,None,2020
Table Tennis,Team,Women,Juan Liu•Huijing Wang•Lily Zhang,None,2020
Taekwondo,Featherweight,Women,Anastasija Zolotic,Gold,2020
Taekwondo,Welterweight,Women,Paige McPherson,None,2020
Tennis,Singles,Men,Marcos Giron,None,2020
Tennis,Singles,Men,Frances Tiafoe,None,2020
Tennis,Singles,Men,Tommy Paul,None,2020
Tennis,Singles,Men,Tennys Sandgren,None,2020
Tennis,Doubles,Men,Austin Krajicek•Tennys Sandgren,None,2020
Tennis,Doubles,Men,Rajeev Ram•Frances Tiafoe,None,2020
Tennis,Singles,Women,Jennifer Brady,None,2020
Tennis,Singles,Women,Jessica Pegula,None,2020
Tennis,Singles,Women,Alison Riske,None,2020
Tennis,Doubles,Women,Bethanie Mattek-Sands•Jessica Pegula,None,2020
Tennis,Doubles,Women,Nicole Melichar•Alison Riske,None,2020
Tennis,Doubles,Mixed,Bethanie Mattek-Sands•Rajeev Ram,None,2020
Trampolining,Individual,Men,Aliaksei Shostak,None,2020
Trampolining,Individual,Women,Nicole Ahsinger,None,2020
Triathlon,Olympic Distance,Men,Kevin McDowell,None,2020
Triathlon,Olympic Distance,Men,Morgan Pearson,None,2020
Triathlon,Olympic Distance,Women,Katie Zaferes,Bronze,2020
Triathlon,Olympic Distance,Women,Summer Rappaport,None,2020
Triathlon,Olympic Distance,Women,Taylor Knibb,None,2020
Triathlon,Relay,Mixed,Katie Zaferes•Kevin McDowell•Taylor Knibb•Morgan Pearson,None,2020
Volleyball,Volleyball,Men,Matt Anderson•Taylor Sander•Kyle Ensing•Mitch Stahl•Kawika Shoji•TJ Defalco•Micah Christenson•Max Holt•Tom Jaeschke•Garrett Muagututia•David Smith•Erik Shoji,None,2020
Volleyball,Volleyball,Women,Micha Hancock•Jordyn Poulter•Justine Wong-Orantes•Jordan Larson-Burbach•Andrea Drews•Jordan Thompson•Michelle Bartsch-Hackley•Kim Hill•Foluke Akinradewo•Haleigh Washington•Kelsey Robinson•Chiaka Ogbogu,None,2020
Water Polo,Water Polo,Men,Alex Wolf•Johnny Hooper•Marko Vavic•Alex Obert•Hannes Daube•Luca Cupido•Ben Hallock•Dylan Woodhead•Alex Bowen•Ben Stevenson•Jesse Smith•Max Irving•Drew Holland,None,2020
Water Polo,Water Polo,Women,Ashleigh Johnson•Maddie Musselman•Melissa Seidemann•Rachel Fattal•Paige Hauschild•Maggie Steffens•Stephania Haralabidis•Jamie Neushul•Aria Fischer•Kaleigh Gilchrist•Makenzie Fischer•Alys Williams•Amanda Longan,None,2020
Weightlifting,Middleweight,Men,CJ Cummings,None,2020
Weightlifting,Light-Heavyweight,Men,Harrison Maurus,None,2020
Weightlifting,Heavyweight,Men,Wesley Kitts,None,2020
Weightlifting,Super-Heavyweight,Men,Caine Wilkes,None,2020
Weightlifting,Flyweight,Women,Jourdan Delacruz,None,2020
Weightlifting,Light-Heavyweight,Women,Kate Nye,Silver,2020
Weightlifting,Heavyweight,Women,Mattie Rogers,None,2020
Weightlifting,Super-Heavyweight,Women,Sarah Robles,Bronze,2020
Wrestling,"Featherweight, Greco-Roman",Men,Ildar Khafizov,None,2020
Wrestling,"Welterweight, Greco-Roman",Men,Alejandro Sancho,None,2020
Wrestling,"Light-Heavyweight, Greco-Roman",Men,"John Stefanowicz, Jr.",None,2020
Wrestling,"Heavyweight, Greco-Roman",Men,G'Angelo Hancock,None,2020
Wrestling,"Featherweight, Freestyle",Men,Thomas Gilman,Bronze,2020
Wrestling,"Middleweight, Freestyle",Men,Kyle Dake,Bronze,2020
Wrestling,"Light-Heavyweight, Freestyle",Men,David Taylor,Gold,2020
Wrestling,"Heavyweight, Freestyle",Men,Kyle Snyder,Silver,2020
Wrestling,"Super-Heavyweight, Freestyle",Men,Gable Steveson,Gold,2020
Wrestling,"Flyweight, Freestyle",Women,Sarah Hildebrandt,Bronze,2020
Wrestling,"Featherweight, Freestyle",Women,Jacarra Winchester,None,2020
Wrestling,"Lightweight, Freestyle",Women,Helen Maroulis,Bronze,2020
Wrestling,"Middleweight, Freestyle",Women,Kayla Miracle,None,2020
Wrestling,"Light-Heavyweight, Freestyle",Women,Tamyra Mensah-Stock,Gold,2020
Wrestling,"Heavyweight, Freestyle",Women,Adeline Gray,Silver,2020
