Sport,Event,Gender,Athlete,Medal,Year
Swimming,400 metres Individual Medley,Men,Michael Phelps,Gold,2004
Swimming,400 metres Individual Medley,Men,Erik Vendt,Silver,2004
Swimming,4 × 100 metres Medley Relay,Men,Ian Crocker•Brendan Hansen•Jason Lezak•Aaron Peirsol•Mark Gangloff•Lenny Krayzelburg•Michael Phelps•Neil Walker,None,2004
Swimming,50 metres Freestyle,Women,Kara Lynn Joyce,None,2004
Swimming,50 metres Freestyle,Women,Jenny Thompson,None,2004
Swimming,100 metres Freestyle,Women,Natalie Coughlin,Bronze,2004
Swimming,100 metres Freestyle,Women,Kara Lynn Joyce,None,2004
Swimming,200 metres Freestyle,Women,Dana Vollmer,None,2004
Swimming,200 metres Freestyle,Women,Lindsay Benko,None,2004
Swimming,400 metres Freestyle,Women,Kaitlin Sandeno,Bronze,2004
Swimming,400 metres Freestyle,Women,Kalyn Keller,None,2004
Swimming,800 metres Freestyle,Women,Diana Munz,Bronze,2004
Swimming,800 metres Freestyle,Women,Kalyn Keller,None,2004
Swimming,4 × 100 metres Freestyle Relay,Women,Natalie Coughlin•Kara Lynn Joyce•Jenny Thompson•Amanda Weir•Lindsay Benko•Ritz Correia•Colleen Lanné,None,2004
Swimming,4 × 200 metres Freestyle Relay,Women,Natalie Coughlin•Carly Piper•Kaitlin Sandeno•Dana Vollmer•Lindsay Benko•Rhi Jeffrey•Rachel Komisarz,None,2004
Swimming,100 metres Backstroke,Women,Natalie Coughlin,Gold,2004
Swimming,100 metres Backstroke,Women,Haley Cope,None,2004
Swimming,200 metres Backstroke,Women,Margaret Hoelzer,None,2004
Swimming,200 metres Backstroke,Women,Kristen Caverly,None,2004
Swimming,100 metres Breaststroke,Women,Amanda Beard,None,2004
Swimming,100 metres Breaststroke,Women,Tara Kirk,None,2004
Swimming,200 metres Breaststroke,Women,Amanda Beard,Gold,2004
Swimming,200 metres Breaststroke,Women,Caroline Bruce,None,2004
Swimming,100 metres Butterfly,Women,Jenny Thompson,None,2004
Swimming,100 metres Butterfly,Women,Rachel Komisarz,None,2004
Swimming,200 metres Butterfly,Women,Kaitlin Sandeno,None,2004
Swimming,200 metres Butterfly,Women,Dana Kirk,None,2004
Swimming,200 metres Individual Medley,Women,Amanda Beard,Silver,2004
Swimming,200 metres Individual Medley,Women,Katie Hoff,None,2004
Swimming,400 metres Individual Medley,Women,Kaitlin Sandeno,Silver,2004
Swimming,400 metres Individual Medley,Women,Katie Hoff,None,2004
Swimming,4 × 100 metres Medley Relay,Women,Amanda Beard•Tara Kirk•Rachel Komisarz•Amanda Weir•Haley Cope•Natalie Coughlin•Kara Lynn Joyce•Jenny Thompson,None,2004
Table Tennis,Singles,Men,Ilija Lupulesku,None,2004
Table Tennis,Singles,Men,Khoa Dinh Nguyen,None,2004
Table Tennis,Doubles,Men,Mark Hazinski•Ilija Lupulesku,None,2004
Table Tennis,Singles,Women,Jun Gao,None,2004
Table Tennis,Singles,Women,Tawny Banh,None,2004
Table Tennis,Singles,Women,Jasna Reed,None,2004
Table Tennis,Doubles,Women,Tawny Banh•Jun Gao,None,2004
Table Tennis,Doubles,Women,Whitney Ping•Jasna Reed,None,2004
Taekwondo,Welterweight,Men,Steven Lopez,Gold,2004
Taekwondo,Featherweight,Women,Nia Abdallah,Silver,2004
Tennis,Singles,Men,Mardy Fish,Silver,2004
Tennis,Singles,Men,Taylor Dent,None,2004
Tennis,Singles,Men,Andy Roddick,None,2004
Tennis,Singles,Men,Vince Spadea,None,2004
Tennis,Doubles,Men,Bob Bryan•Mike Bryan,None,2004
Tennis,Doubles,Men,Mardy Fish•Andy Roddick,None,2004
Tennis,Singles,Women,Venus Williams,None,2004
Tennis,Singles,Women,Lisa Raymond,None,2004
Tennis,Singles,Women,Chanda Rubin,None,2004
Tennis,Doubles,Women,Martina Navratilova•Lisa Raymond,None,2004
Tennis,Doubles,Women,Chanda Rubin•Venus Williams,None,2004
Trampolining,Individual,Women,Jennifer Parilla,None,2004
Triathlon,Olympic Distance,Men,Hunter Kemper,None,2004
Triathlon,Olympic Distance,Men,Andy Potts,None,2004
Triathlon,Olympic Distance,Men,Victor Plata,None,2004
Triathlon,Olympic Distance,Women,Susan Williams,Bronze,2004
Triathlon,Olympic Distance,Women,Barb Lindquist,None,2004
Triathlon,Olympic Distance,Women,Sheila Taormina,None,2004
Volleyball,Volleyball,Men,Lloy Ball•Kevin Barnett•Brook Billings•Phil Eatherton•Gabe Gardner•Tom Hoff•Ryan Millar•Reid Priddy•Riley Salmon•Clay Stanley•Erik Sullivan•Donald Suxho,None,2004
Volleyball,Volleyball,Women,Keba Phipps•Danielle Scott•Tayyiba Haneef•Lindsey Berg•Stacy Sykora•Wiz Bachman•Heather Bown•Ogonna Nnamani•Robyn Ah Mow-Santos•Nancy Metcalf•Tara Cross-Battle•Logan Tom,None,2004
Water Polo,Water Polo,Men,Omar Amr•Tony Azevedo•Ryan Bailey•Layne Beaubien•Brandon Brooks•Genai Kerr•Dan Klatt•Brett Ormsby•Jeff Powers•Chris Segesman•Jesse Smith•Wolf Wigo•Adam Wright,None,2004
Water Polo,Water Polo,Women,Robin Beauregard•Margie Dingeldein•Ellen Estes•Jacqueline Frank•Natalie Golda•Ericka Lorenz•Heather Moody•Thalia Munro•Heather Petri•Kelly Rulon•Amber Stachowski•Brenda Villa•Nicolle Payne(DNS),None,2004
Weightlifting,Middleweight,Men,Chad Vaughn,None,2004
Weightlifting,Light-Heavyweight,Men,"Oscar Chaplin, III",None,2004
Weightlifting,Super-Heavyweight,Men,Shane Hamman,None,2004
Weightlifting,Flyweight,Women,Tara Nott-Cunningham,None,2004
Weightlifting,Super-Heavyweight,Women,Cheryl Haworth,None,2004
Wrestling,"Featherweight, Greco-Roman",Men,Dennis Hall,None,2004
Wrestling,"Lightweight, Greco-Roman",Men,Jim Gruenwald,None,2004
Wrestling,"Welterweight, Greco-Roman",Men,Gordon Wood,None,2004
Wrestling,"Light-Heavyweight, Greco-Roman",Men,Brad Vering,None,2004
Wrestling,"Heavyweight, Greco-Roman",Men,Garrett Lowney,None,2004
Wrestling,"Super-Heavyweight, Greco-Roman",Men,Rulon Gardner,Bronze,2004
Wrestling,"Featherweight, Freestyle",Men,Stephen Abas,Silver,2004
Wrestling,"Lightweight, Freestyle",Men,Eric Guerrero,None,2004
Wrestling,"Welterweight, Freestyle",Men,Jamill Kelly,Silver,2004
Wrestling,"Middleweight, Freestyle",Men,Joe Williams,None,2004
Wrestling,"Light-Heavyweight, Freestyle",Men,Cael Sanderson,Gold,2004
Wrestling,"Heavyweight, Freestyle",Men,Daniel Cormier,None,2004
Wrestling,"Super-Heavyweight, Freestyle",Men,Kerry McCoy,None,2004
Wrestling,"Flyweight, Freestyle",Women,Patricia Miranda,Bronze,2004
Wrestling,"Lightweight, Freestyle",Women,Tela O'Donnell,None,2004
Wrestling,"Middleweight, Freestyle",Women,Sara McMann,Silver,2004
Wrestling,"Heavyweight, Freestyle",Women,Toccara Montgomery,None,2004
