Sport,Event,Gender,Athlete,Medal,Year
Sailing,Two Person Dinghy,Women,Kris Stookey•Louise Van Voorhis,None,1996
Shooting,"Air Pistol, 10 metres",Men,Neal Caloia,None,1996
Shooting,"Air Pistol, 10 metres",Men,Ben Amonette,None,1996
Shooting,"Rapid-Fire Pistol, 25 metres",Men,John McNally,None,1996
Shooting,"Rapid-Fire Pistol, 25 metres",Men,Roger Mar,None,1996
Shooting,"Free Pistol, 50 metres",Men,Ben Amonette,None,1996
Shooting,"Free Pistol, 50 metres",Men,Neal Caloia,None,1996
Shooting,"Air Rifle, 10 metres",Men,Rob Harbison,None,1996
Shooting,"Air Rifle, 10 metres",Men,Glenn Dubis,None,1996
Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Men,Rob Harbison,None,1996
Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Men,Glenn Dubis,None,1996
Shooting,"Small-Bore Rifle, Prone, 50 metres",Men,Bill Meek,None,1996
Shooting,"Small-Bore Rifle, Prone, 50 metres",Men,Eric Uptagrafft,None,1996
Shooting,"Running Target, 10 metres",Men,Adam Saathoff,None,1996
Shooting,Trap,Men,Josh Lakatos,Silver,1996
Shooting,Trap,Men,Lance Bade,Bronze,1996
Shooting,Trap,Men,Bret Erickson,None,1996
Shooting,Double Trap,Men,David Alcoriza,None,1996
Shooting,Double Trap,Men,Lance Bade,None,1996
Shooting,Skeet,Men,Bill Roy,None,1996
Shooting,Skeet,Men,Todd Graves,None,1996
Shooting,Skeet,Men,George Quigley,None,1996
Shooting,"Air Pistol, 10 metres",Women,Beki Snyder,None,1996
Shooting,"Air Pistol, 10 metres",Women,Jo Ann Sevin,None,1996
Shooting,"Sporting Pistol, 25 metres",Women,Connie Petracek,None,1996
Shooting,"Sporting Pistol, 25 metres",Women,Libby Callahan,None,1996
Shooting,"Air Rifle, 10 metres",Women,Elizabeth Bourland,None,1996
Shooting,"Air Rifle, 10 metres",Women,Nancy Napolski,None,1996
Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Women,Elizabeth Bourland,None,1996
Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Women,Jean Foster,None,1996
Shooting,Double Trap,Women,Kim Rhode,Gold,1996
Shooting,Double Trap,Women,Terry DeWitt,None,1996
Softball,Softball,Women,Laura Berg•Gillian Boxx•Sheila Cornell•Lisa Fernandez•Michele Granger•Lori Harrigan•Dionna Harris•Kim Maher•Leah O'Brien•Dot Richardson•Julie Smith•Michele Smith•Shelly Stokes•Dani Tyler•Christa Williams,None,1996
Swimming,50 metres Freestyle,Men,"Gary Hall, Jr.",Silver,1996
Swimming,50 metres Freestyle,Men,David Fox,None,1996
Swimming,100 metres Freestyle,Men,"Gary Hall, Jr.",Silver,1996
Swimming,100 metres Freestyle,Men,Jon Olsen,None,1996
Swimming,200 metres Freestyle,Men,Josh Davis,None,1996
Swimming,200 metres Freestyle,Men,John Piersma,None,1996
Swimming,400 metres Freestyle,Men,John Piersma,None,1996
Swimming,400 metres Freestyle,Men,Tom Dolan,None,1996
Swimming,"1,500 metres Freestyle",Men,Peter Wright,None,1996
Swimming,"1,500 metres Freestyle",Men,Carlton Bruner,None,1996
Swimming,4 × 100 metres Freestyle Relay,Men,"Jon Olsen•Josh Davis•Brad Schumacher•Gary Hall, Jr.•David Fox•Scott Tucker",None,1996
Swimming,4 × 200 metres Freestyle Relay,Men,Josh Davis•Joe Hudepohl•Brad Schumacher•Ryan Berube•Jon Olsen,None,1996
Swimming,100 metres Backstroke,Men,Jeff Rouse,Gold,1996
Swimming,100 metres Backstroke,Men,Tripp Schwenk,None,1996
Swimming,200 metres Backstroke,Men,Brad Bridgewater,Gold,1996
Swimming,200 metres Backstroke,Men,Tripp Schwenk,Silver,1996
Swimming,100 metres Breaststroke,Men,Jeremy Linn,Silver,1996
Swimming,100 metres Breaststroke,Men,Kurt Grote,None,1996
Swimming,200 metres Breaststroke,Men,Eric Wunderlich,None,1996
Swimming,200 metres Breaststroke,Men,Kurt Grote,None,1996
Swimming,100 metres Butterfly,Men,Mark Henderson,None,1996
Swimming,100 metres Butterfly,Men,John Hargis,None,1996
Swimming,200 metres Butterfly,Men,Tom Malchow,Silver,1996
Swimming,200 metres Butterfly,Men,Ray Carey,None,1996
Swimming,200 metres Individual Medley,Men,Greg Burgess,None,1996
Swimming,200 metres Individual Medley,Men,Tom Dolan,None,1996
Swimming,400 metres Individual Medley,Men,Tom Dolan,Gold,1996
Swimming,400 metres Individual Medley,Men,Eric Namesnik,Silver,1996
Swimming,4 × 100 metres Medley Relay,Men,"Jeff Rouse•Jeremy Linn•Mark Henderson•Gary Hall, Jr.•Josh Davis•Kurt Grote•John Hargis•Tripp Schwenk",None,1996
Swimming,50 metres Freestyle,Women,Amy Van Dyken,Gold,1996
Swimming,50 metres Freestyle,Women,Angel Martino,None,1996
Swimming,100 metres Freestyle,Women,Angel Martino,Bronze,1996
Swimming,100 metres Freestyle,Women,Amy Van Dyken,None,1996
Swimming,200 metres Freestyle,Women,Trina Jackson,None,1996
Swimming,200 metres Freestyle,Women,Cristina Teuscher,None,1996
Swimming,400 metres Freestyle,Women,Cristina Teuscher,None,1996
Swimming,400 metres Freestyle,Women,Janet Evans,None,1996
Swimming,800 metres Freestyle,Women,Brooke Bennett,Gold,1996
Swimming,800 metres Freestyle,Women,Janet Evans,None,1996
Swimming,4 × 100 metres Freestyle Relay,Women,Angel Martino•Amy Van Dyken•Catherine Fox•Jenny Thompson•Lisa Jacob•Melanie Valerio,None,1996
Swimming,4 × 200 metres Freestyle Relay,Women,Trina Jackson•Cristina Teuscher•Sheila Taormina•Jenny Thompson•Lisa Jacob•Annette Salmeen•Ashley Whitney,None,1996
Swimming,100 metres Backstroke,Women,Beth Botsford,Gold,1996
Swimming,100 metres Backstroke,Women,Whitney Hedgepeth,Silver,1996
Swimming,200 metres Backstroke,Women,Whitney Hedgepeth,Silver,1996
Swimming,200 metres Backstroke,Women,Beth Botsford,None,1996
Swimming,100 metres Breaststroke,Women,Amanda Beard,Silver,1996
Swimming,100 metres Breaststroke,Women,Kristine Quance,None,1996
Swimming,200 metres Breaststroke,Women,Amanda Beard,Silver,1996
Swimming,200 metres Breaststroke,Women,Jilen Siroky,None,1996
Swimming,100 metres Butterfly,Women,Amy Van Dyken,Gold,1996
Swimming,100 metres Butterfly,Women,Angel Martino,Bronze,1996
Swimming,200 metres Butterfly,Women,Trina Jackson,None,1996
Swimming,200 metres Butterfly,Women,Annette Salmeen,None,1996
Swimming,200 metres Individual Medley,Women,Allison Wagner,None,1996
Swimming,200 metres Individual Medley,Women,Kristine Quance,None,1996
Swimming,400 metres Individual Medley,Women,Allison Wagner,Silver,1996
Swimming,400 metres Individual Medley,Women,Whitney Metzler,None,1996
Swimming,4 × 100 metres Medley Relay,Women,Beth Botsford•Amanda Beard•Angel Martino•Amy Van Dyken•Catherine Fox•Whitney Hedgepeth•Kristine Quance•Jenny Thompson,None,1996
Table Tennis,Singles,Men,David Zhuang,None,1996
Table Tennis,Singles,Men,Jim Butler,None,1996
Table Tennis,Doubles,Men,Jim Butler•Todd Sweeris,None,1996
Table Tennis,Singles,Women,Amy Feng,None,1996
Table Tennis,Singles,Women,Lily Hugh,None,1996
Table Tennis,Doubles,Women,Lily Hugh•Wei Wang,None,1996
Tennis,Singles,Men,Andre Agassi,Gold,1996
Tennis,Singles,Men,MaliVai Washington,None,1996
Tennis,Singles,Men,Richey Reneberg,None,1996
Tennis,Doubles,Men,Andre Agassi•MaliVai Washington,None,1996
Tennis,Singles,Women,Lindsay Davenport,Gold,1996
Tennis,Singles,Women,Mary Joe Fernandez,None,1996
Tennis,Singles,Women,Monica Seles,None,1996
Tennis,Doubles,Women,Gigi Fernandez•Mary Joe Fernandez,None,1996
Volleyball,Volleyball,Men,Lloy Ball•John Hyden•Bob Ctvrtlik•Bryan Ivie•Tom Sorensen•Scott Fortune•Jeff Stork•Jeff Nygaard•Mike Lambert•Dan Landry•Brett Winslow•Ethan Watts(DNS),None,1996
Volleyball,Volleyball,Women,Teee Williams•Yoko Zetterlund•Paula Weishoff•Caren Kemner•Lori Endicott•Kristin Klein•Beverly Oden•Tammy Liley•Elaina Oden•Danielle Scott•Tara Cross-Battle•Elaine Youngs,None,1996
Water Polo,Water Polo,Men,"Gavin Arroyo•Troy Barnhart, Jr.•Chris Duplanty•Mike Evans•Kirk Everist•Dan Hackett•Chris Humbert•Kyle Kopp•Jeremy Laster•Rick McNair•Chris Oeding•Alex Rousseau•Wolf Wigo",None,1996
Weightlifting,Bantamweight,Men,Bryan Jacob,None,1996
Weightlifting,Featherweight,Men,Vernon Patao,None,1996
Weightlifting,Featherweight,Men,Thanh Nguyen,None,1996
Weightlifting,Lightweight,Men,Tim McRae,None,1996
Weightlifting,Middle-Heavyweight,Men,Tom Gough,None,1996
Weightlifting,Heavyweight I,Men,Peter Kelley,None,1996
Weightlifting,Heavyweight II,Men,Wes Barnett,None,1996
Weightlifting,Heavyweight II,Men,Konstantine Starikovitch,None,1996
Weightlifting,Super-Heavyweight,Men,Mark Henry,None,1996
Weightlifting,Super-Heavyweight,Men,Thomas Ingalsbe,None,1996
Wrestling,"Light-Flyweight, Greco-Roman",Men,Mujaahid Maynard,None,1996
Wrestling,"Flyweight, Greco-Roman",Men,Brandon Paulson,Silver,1996
Wrestling,"Bantamweight, Greco-Roman",Men,Dennis Hall,Silver,1996
Wrestling,"Featherweight, Greco-Roman",Men,David Zuniga,None,1996
Wrestling,"Lightweight, Greco-Roman",Men,Rodney Smith,None,1996
Wrestling,"Welterweight, Greco-Roman",Men,Gordy Morgan,None,1996
Wrestling,"Middleweight, Greco-Roman",Men,Dan Henderson,None,1996
Wrestling,"Light-Heavyweight, Greco-Roman",Men,Derrick Waldroup,None,1996
Wrestling,"Heavyweight, Greco-Roman",Men,Jason Gleasman,None,1996
Wrestling,"Super-Heavyweight, Greco-Roman",Men,Matt Ghaffari,Silver,1996
Wrestling,"Light-Flyweight, Freestyle",Men,Rob Eiter,None,1996
Wrestling,"Flyweight, Freestyle",Men,Lou Rosselli,None,1996
Wrestling,"Bantamweight, Freestyle",Men,Kendall Cross,Gold,1996
Wrestling,"Featherweight, Freestyle",Men,Tom Brands,Gold,1996
Wrestling,"Lightweight, Freestyle",Men,Townsend Saunders,Silver,1996
Wrestling,"Welterweight, Freestyle",Men,Kenny Monday,None,1996
Wrestling,"Middleweight, Freestyle",Men,Les Gutches,None,1996
Wrestling,"Light-Heavyweight, Freestyle",Men,Melvin Douglas,None,1996
Wrestling,"Heavyweight, Freestyle",Men,Kurt Angle,Gold,1996
Wrestling,"Super-Heavyweight, Freestyle",Men,Bruce Baumgartner,Bronze,1996
