Sport,Event,Gender,Athlete,Medal,Year
Swimming,200 metres Backstroke,Men,Rick Carey,Gold,1984
Swimming,200 metres Backstroke,Men,Jesse Vassallo,None,1984
Swimming,100 metres Breaststroke,Men,Steve Lundquist,Gold,1984
Swimming,100 metres Breaststroke,Men,John Moffet,None,1984
Swimming,200 metres Breaststroke,Men,Rich Schroeder,None,1984
Swimming,200 metres Breaststroke,Men,John Moffet,None,1984
Swimming,100 metres Butterfly,Men,Pablo Morales,Silver,1984
Swimming,100 metres Butterfly,Men,Matt Gribble,None,1984
Swimming,200 metres Butterfly,Men,Pablo Morales,None,1984
Swimming,200 metres Butterfly,Men,Pat Kennedy,None,1984
Swimming,200 metres Individual Medley,Men,Pablo Morales,Silver,1984
Swimming,200 metres Individual Medley,Men,Steve Lundquist,None,1984
Swimming,400 metres Individual Medley,Men,Jesse Vassallo,None,1984
Swimming,400 metres Individual Medley,Men,Jeff Kostoff,None,1984
Swimming,4 × 100 metres Medley Relay,Men,Rick Carey•Steve Lundquist•Pablo Morales•Rowdy Gaines•Dave Wilson•Rich Schroeder•Mike Heath•Tom Jager,None,1984
Swimming,100 metres Freestyle,Women,Nancy Hogshead,Gold,1984
Swimming,100 metres Freestyle,Women,Carrie Steinseifer,Gold,1984
Swimming,200 metres Freestyle,Women,Mary Wayte,Gold,1984
Swimming,200 metres Freestyle,Women,Sippy Woodhead,Silver,1984
Swimming,400 metres Freestyle,Women,Tiffany Cohen,Gold,1984
Swimming,400 metres Freestyle,Women,Kim Linehan,None,1984
Swimming,800 metres Freestyle,Women,Tiffany Cohen,Gold,1984
Swimming,800 metres Freestyle,Women,Michelle Richardson,Silver,1984
Swimming,4 × 100 metres Freestyle Relay,Women,Jenna Johnson•Carrie Steinseifer•Dara Torres•Nancy Hogshead•Jill Sterkel•Mary Wayte,None,1984
Swimming,100 metres Backstroke,Women,Theresa Andrews,Gold,1984
Swimming,100 metres Backstroke,Women,Betsy Mitchell,Silver,1984
Swimming,200 metres Backstroke,Women,Amy White,Silver,1984
Swimming,200 metres Backstroke,Women,Tori Trees,None,1984
Swimming,100 metres Breaststroke,Women,Tracy Caulkins,None,1984
Swimming,100 metres Breaststroke,Women,Susan Rapp,None,1984
Swimming,200 metres Breaststroke,Women,Susan Rapp,Silver,1984
Swimming,200 metres Breaststroke,Women,Kim Rhodenbaugh,None,1984
Swimming,100 metres Butterfly,Women,Mary T. Meagher,Gold,1984
Swimming,100 metres Butterfly,Women,Jenna Johnson,Silver,1984
Swimming,200 metres Butterfly,Women,Mary T. Meagher,Gold,1984
Swimming,200 metres Butterfly,Women,Nancy Hogshead,None,1984
Swimming,200 metres Individual Medley,Women,Tracy Caulkins,Gold,1984
Swimming,200 metres Individual Medley,Women,Nancy Hogshead,Silver,1984
Swimming,400 metres Individual Medley,Women,Tracy Caulkins,Gold,1984
Swimming,400 metres Individual Medley,Women,Sue Heon,None,1984
Swimming,4 × 100 metres Medley Relay,Women,Theresa Andrews•Tracy Caulkins•Mary T. Meagher•Nancy Hogshead•Betsy Mitchell•Susan Rapp•Jenna Johnson•Carrie Steinseifer,None,1984
Tennis,Singles,Men,Jimmy Arias,None,1984
Tennis,Singles,Men,Kelly Jones,None,1984
Tennis,Singles,Men,Eric Amend,None,1984
Tennis,Singles,Men,Derrick Rostagno,None,1984
Tennis,Singles,Women,Kathy Horvath,None,1984
Tennis,Singles,Women,Andrea Jaeger,None,1984
Tennis,Singles,Women,Andrea Leand,None,1984
Tennis,Singles,Women,Gretchen Rush,None,1984
Volleyball,Volleyball,Men,Dusty Dvorak•Dave Saunders•Steve Salmons•Paul Sunderland•Rich Duwelius•Steve Timmons•Craig Buck•Marc Waldie•Chris Marlowe•Aldis Berzins•Pat Powers•Karch Kiraly,None,1984
Volleyball,Volleyball,Women,Paula Weishoff•Sue Woodstra•Rita Crockett•Laurie Flachmeier•Carolyn Becker•Flo Hyman•Rose Magers•Julie Vollertsen•Debbie Green•Kim Ruddins•Jeanne Beauprey•Linda Chisholm,None,1984
Water Polo,Water Polo,Men,Craig Wilson•Kevin Robertson•Gary Figueroa•Peter Campbell•Doug Burke•Joe Vargas•Jon Svendsen•John Siman•Drew McDonald•Terry Schroeder•Jody Campbell•Tim Shaw•Chris Dorst,None,1984
Weightlifting,Bantamweight,Men,Albert Hood,None,1984
Weightlifting,Lightweight,Men,Don Abrahamson,None,1984
Weightlifting,Light-Heavyweight,Men,Arn Kritsky,None,1984
Weightlifting,Middle-Heavyweight,Men,Tommy Calandro,None,1984
Weightlifting,Middle-Heavyweight,Men,Derrick Crass,None,1984
Weightlifting,Heavyweight I,Men,Ken Clark,None,1984
Weightlifting,Heavyweight I,Men,Rich Shanko,None,1984
Weightlifting,Heavyweight II,Men,Guy Carlton,Bronze,1984
Weightlifting,Heavyweight II,Men,Ric Eaton,None,1984
Weightlifting,Super-Heavyweight,Men,Mario Martinez,Silver,1984
Wrestling,"Light-Flyweight, Greco-Roman",Men,Mark Fuller,None,1984
Wrestling,"Bantamweight, Greco-Roman",Men,Frank Famiano,None,1984
Wrestling,"Featherweight, Greco-Roman",Men,Abdurrahim Kuzu,None,1984
Wrestling,"Lightweight, Greco-Roman",Men,Jim Martinez,Bronze,1984
Wrestling,"Welterweight, Greco-Roman",Men,Chris Catalfo,None,1984
Wrestling,"Middleweight, Greco-Roman",Men,Dan Chandler,None,1984
Wrestling,"Light-Heavyweight, Greco-Roman",Men,Steve Fraser,Gold,1984
Wrestling,"Heavyweight, Greco-Roman",Men,Greg Gibson,Silver,1984
Wrestling,"Super-Heavyweight, Greco-Roman",Men,Jeff Blatnick,Gold,1984
Wrestling,"Light-Flyweight, Freestyle",Men,Bobby Weaver,Gold,1984
Wrestling,"Flyweight, Freestyle",Men,Joe Gonzales,None,1984
Wrestling,"Bantamweight, Freestyle",Men,Barry Davis,Silver,1984
Wrestling,"Featherweight, Freestyle",Men,Randy Lewis,Gold,1984
Wrestling,"Lightweight, Freestyle",Men,Andrew Rein,Silver,1984
Wrestling,"Welterweight, Freestyle",Men,Dave Schultz,Gold,1984
Wrestling,"Middleweight, Freestyle",Men,Mark Schultz,Gold,1984
Wrestling,"Light-Heavyweight, Freestyle",Men,Ed Banach,Gold,1984
Wrestling,"Heavyweight, Freestyle",Men,Lou Banach,Gold,1984
Wrestling,"Super-Heavyweight, Freestyle",Men,Bruce Baumgartner,Gold,1984
